corp_code,corp_name,stock_code,business_year,fs_label,revenue_current,revenue_previous,op_current,op_previous,revenue_account_name,op_account_name,current_period_name,previous_period_name
00132488,신세계톰보이,012580,2023,별도재무제표,159462414225.0,111478109428.0,13928534211.0,12531861823.0,매출액,영업이익,제 47 기,제 46 기
00132488,신세계톰보이,012580,2024,별도재무제표,213893738939.0,159462414225.0,6318297981.0,13928534211.0,매출액,영업이익,제 48 기,제 47 기
00132488,신세계톰보이,012580,2025,별도재무제표,189927759809.0,213893738939.0,-1597400441.0,6318297981.0,매출액,영업이익,제 49 기,제 48 기
00274933,신세계푸드,031440,2023,연결재무제표,1488920671051.0,1411305169297.0,26424244975.0,20577349768.0,매출액,영업이익,제 29 기,제 28 기
00274933,신세계푸드,031440,2024,연결재무제표,1534799832427.0,1488920671051.0,20764540801.0,26424244975.0,매출액,영업이익,제 30 기,제 29 기
00274933,신세계푸드,031440,2025,연결재무제표,1233240124762.0,1259285143936.0,4769484123.0,104235110.0,매출액,영업이익,제 31 기,제 30 기
00136402,신송홀딩스,006880,2023,연결재무제표,193419654722.0,209403828091.0,8381489448.0,8574416656.0,매출액,영업이익(손실),제 54 기,제 53 기
00136402,신송홀딩스,006880,2024,연결재무제표,164580506815.0,193419654722.0,8401885993.0,8381489448.0,매출액,영업이익(손실),제 55 기,제 54 기
00136402,신송홀딩스,006880,2025,연결재무제표,187759398480.0,164580506815.0,10311259918.0,8401885993.0,매출액,영업이익(손실),제 56 기,제 55 기
00958664,신스틸,162300,2023,연결재무제표,323817908414.0,381031986592.0,13051719126.0,15869285462.0,수익(매출액),영업이익(손실),제 16 기,제 15 기
00958664,신스틸,162300,2024,연결재무제표,386554918254.0,323817908414.0,10467207712.0,13051719126.0,매출액,영업이익(손실),제 17 기,제 16 기
00958664,신스틸,162300,2025,연결재무제표,352171696187.0,386554918254.0,3047366796.0,10467207712.0,매출액,영업이익(손실),제 18 기,제 17 기
00136448,신신제약,002800,2023,연결재무제표,102585576212.0,91925822969.0,6003846310.0,5426211394.0,수익(매출액),영업이익(손실),제 61 기,제 60 기
00136448,신신제약,002800,2024,연결재무제표,106387869012.0,102585576212.0,6890119518.0,6003846310.0,수익(매출액),영업이익(손실),제 62 기,제 61 기
00136448,신신제약,002800,2025,연결재무제표,113778253746.0,106387869012.0,10790159371.0,6890119518.0,수익(매출액),영업이익(손실),제 63 기,제 62 기
01796858,신영스팩10호,472220,2024,별도재무제표,0.0,0.0,-44930050.0,-11259640.0,영업수익,영업이익(손실),제 2 기,제 1 기
01796858,신영스팩10호,472220,2025,별도재무제표,0.0,0.0,-41102170.0,-44930050.0,영업수익,영업이익(손실),제 3 기,제 2 기
00136624,신영와코루,005800,2023,연결재무제표,202775168754.0,201443944940.0,2157294604.0,6613866012.0,매출액,영업이익,제 56 기,제 55 기
00136624,신영와코루,005800,2024,연결재무제표,196678118757.0,202775168754.0,2755794895.0,2157294604.0,매출액,영업이익,제 57 기,제 56 기
00136624,신영와코루,005800,2025,연결재무제표,185154553424.0,196678118757.0,1289206268.0,2755794895.0,매출액,영업이익,제 58 기,제 57 기
00136721,신영증권,001720,2024,연결재무제표,2764259939189.0,2353524310238.0,170377256793.0,115634691078.0,I. 영업수익,III. 영업이익,제 70 기,제 69 기
00136721,신영증권,001720,2025,연결재무제표,2466380710168.0,2764259939189.0,136145617008.0,170377256793.0,I. 영업수익,III. 영업이익,제 71 기,제 70 기
00136864,신원,009270,2023,연결재무제표,834478141461.0,995439504318.0,23429995620.0,33368554911.0,매출액,영업이익(손실),제 51 기,제 50 기
00136864,신원,009270,2024,연결재무제표,939536833803.0,834478141461.0,25317728223.0,23429995620.0,수익(매출액),영업이익(손실),제 52 기,제 51 기
00136864,신원,009270,2025,연결재무제표,1092254154426.0,939536833803.0,18778913228.0,25317728223.0,수익(매출액),영업이익(손실),제 53 기,제 52 기
00136925,신원종합개발,017000,2023,별도재무제표,309755353209.0,188210171518.0,3128726284.0,2032585973.0,매출액,영업이익(손실),제 41 기,제 40 기
00136925,신원종합개발,017000,2024,별도재무제표,259809713516.0,309755353209.0,15013758701.0,3128726284.0,매출액,영업이익(손실),제 42 기,제 41 기
00136925,신원종합개발,017000,2025,별도재무제표,211310547626.0,259809713516.0,8599532119.0,15013758701.0,매출액,영업이익(손실),제 43 기,제 42 기
00173698,신일전자,002700,2023,별도재무제표,184299576203.0,202728990445.0,2010103394.0,2828953931.0,매출액,영업이익(손실),제 65 기,제 64 기
00173698,신일전자,002700,2024,별도재무제표,178314873865.0,184299576203.0,4032944384.0,2010103394.0,매출액,영업이익(손실),제 66 기,제 65 기
00173698,신일전자,002700,2025,별도재무제표,193989833588.0,178314873865.0,5237045994.0,4032944384.0,매출액,영업이익(손실),제 67 기,제 66 기
00137058,신일제약,012790,2023,별도재무제표,89135208847.0,80007072042.0,13991301307.0,13656373682.0,수익(매출액),영업이익(손실),제 47 기,제 46 기
00137058,신일제약,012790,2024,별도재무제표,89440459441.0,89135208847.0,15221696388.0,13991301307.0,수익(매출액),영업이익(손실),제 48 기,제 47 기
00137058,신일제약,012790,2025,별도재무제표,80563639511.0,89440459441.0,7385520844.0,15221696388.0,수익(매출액),영업이익(손실),제 49 기,제 48 기
00577380,신진에스엠,138070,2023,연결재무제표,59704217015.0,66325154097.0,3954600202.0,6717903253.0,수익(매출액),영업이익(손실),제 23 기,제 22 기
00577380,신진에스엠,138070,2024,연결재무제표,54625630129.0,59704217015.0,1303694811.0,3954600202.0,수익(매출액),영업이익(손실),제 24 기,제 23 기
00577380,신진에스엠,138070,2025,연결재무제표,54436124843.0,54625630129.0,-382547242.0,1303694811.0,수익(매출액),영업이익(손실),제 25 기,제 24 기
01344336,신테카바이오,226330,2023,연결재무제표,123405804.0,243991568.0,-12276297771.0,-11792093799.0,영업수익,영업이익(손실),제 15 기,제 14 기
01344336,신테카바이오,226330,2024,연결재무제표,120887133.0,123405804.0,-14269530180.0,-12276297771.0,영업수익,영업이익(손실),제 16 기,제 15 기
01344336,신테카바이오,226330,2025,연결재무제표,3429231736.0,120887133.0,-10764609170.0,-14269530180.0,영업수익,영업이익(손실),제 17 기,제 16 기
00137368,신풍,002870,2023,연결재무제표,26895721826.0,18781761719.0,-3999446133.0,-4202051316.0,수익(매출액),영업이익(손실),제 63 기,제 62 기
00137368,신풍,002870,2024,연결재무제표,22778451624.0,26895721826.0,-4365691306.0,-3999446133.0,수익(매출액),영업이익(손실),제 64 기,제 63 기
00137368,신풍,002870,2025,연결재무제표,24228056503.0,22778451624.0,-2293337379.0,-4365691306.0,수익(매출액),영업이익(손실),제 65 기,제 64 기
00137359,신풍제약,019170,2023,연결재무제표,200228582505.0,209287627763.0,-47392405096.0,-34018686326.0,매출액,영업이익(손실),제 38 기,제 37 기
00137359,신풍제약,019170,2024,연결재무제표,221094069689.0,200228582505.0,-20455432597.0,-47392405096.0,매출액,영업이익(손실),제 39 기,제 38 기
00137359,신풍제약,019170,2025,연결재무제표,234680653227.0,221094069689.0,14255167972.0,-20455432597.0,매출액,영업이익(손실),제 40 기,제 39 기
01714997,신한글로벌액티브리츠,481850,2024,연결재무제표,3485471429.0,3285805947.0,147395778.0,1169706083.0,영업수익,영업이익(손실),제 4 기,제 3 기
01714997,신한글로벌액티브리츠,481850,2025,연결재무제표,3055377228.0,3330184885.0,1968635050.0,2273075527.0,영업수익,영업이익(손실),제 6 기,제 5 기
01436558,신한서부티엔디리츠,404990,2023,연결재무제표,16472785395.0,14939779229.0,10645701563.0,8261365565.0,영업수익,영업이익(손실),제 7 기,제 6 기
01436558,신한서부티엔디리츠,404990,2024,연결재무제표,18056047809.0,17530427308.0,11918498897.0,10471260277.0,영업수익,영업이익(손실),제 9 기,제 8 기
01436558,신한서부티엔디리츠,404990,2025,연결재무제표,32077312593.0,26944754268.0,23736239003.0,15780880498.0,영업수익,영업이익(손실),제 11 기,제 10 기
01276594,신한알파리츠,293940,2023,연결재무제표,47859035601.0,44944413216.0,25139446655.0,27122269780.0,영업수익,영업이익(손실),제 11 기,제 10 기
01276594,신한알파리츠,293940,2024,연결재무제표,58306126000.0,53419536116.0,33777395713.0,32175219793.0,영업수익,영업이익(손실),제 13 기,제 12 기
01276594,신한알파리츠,293940,2025,연결재무제표,82852115221.0,68629689986.0,51085925770.0,45085207224.0,영업수익,영업이익(손실),제 15 기,제 14 기
01719105,신한제11호기업인수목적,452980,2025,별도재무제표,0.0,0.0,-45617025.0,-51338365.0,영업수익,영업이익(손실),제 3 기,제 2 기
00307897,신한카드,032710,2023,연결재무제표,17523000000.0,77215000000.0,802827000000.0,765041000000.0,영업외수익,영업이익,제 38 기,제 37 기
00307897,신한카드,032710,2024,연결재무제표,24301000000.0,17523000000.0,757441000000.0,802827000000.0,영업외수익,영업이익,제 39 기,제 38 기
00307897,신한카드,032710,2025,연결재무제표,27568000000.0,24301000000.0,610020000000.0,757441000000.0,영업외수익,영업이익,제 40 기,제 39 기
00138321,신한투자증권,008670,2023,연결재무제표,9947400000000.0,10548842000000.0,253063000000.0,120975000000.0,영업수익,영업이익,제 25 기,제 24 기
00138321,신한투자증권,008670,2024,연결재무제표,11446637000000.0,9947400000000.0,281905000000.0,253063000000.0,영업수익,영업이익,제 26 기,제 25 기
00138321,신한투자증권,008670,2025,연결재무제표,115358000000.0,57149000000.0,488478000000.0,281905000000.0,영업외수익,영업이익,제 27 기,제 26 기
00228350,신화인터텍,056700,2023,연결재무제표,177452861811.0,201246037086.0,-15543220654.0,-2774529103.0,수익(매출액),영업이익(손실),제 36 기,제 35 기
00228350,신화인터텍,056700,2024,연결재무제표,247444120137.0,177452861811.0,5808525393.0,-15543220654.0,수익(매출액),영업이익(손실),제 37 기,제 36 기
00228350,신화인터텍,056700,2025,연결재무제표,229135522771.0,247444120137.0,9095918206.0,5808525393.0,수익(매출액),영업이익(손실),제 38 기,제 37 기
00925189,신화콘텍,187270,2023,연결재무제표,51942907903.0,44947291912.0,4913326276.0,3950942568.0,수익(매출액),영업이익,제 22 기,제 21 기
00925189,신화콘텍,187270,2024,연결재무제표,51968813986.0,51942907903.0,6962992748.0,4913326276.0,수익(매출액),영업이익,제 23 기,제 22 기
00925189,신화콘텍,187270,2025,연결재무제표,53433430757.0,51968813986.0,4799876921.0,6962992748.0,수익(매출액),영업이익,제 24 기,제 23 기
00526951,신화프리텍,095190,2023,연결재무제표,102239443703.0,95528614343.0,882373796.0,-2285191824.0,수익(매출액),영업이익(손실),제 21 기,제 20 기
00526951,신화프리텍,095190,2024,별도재무제표,120753572794.0,101463362603.0,2183464844.0,2979845014.0,수익(매출액),영업이익(손실),제 22 기,제 21 기
00526951,신화프리텍,095190,2025,별도재무제표,92505989386.0,85434971594.0,-4776540963.0,3904643573.0,매출액,영업이익,제 23 기,제 22 기
00173795,신흥,004080,2023,연결재무제표,112442780476.0,118176546667.0,11356003801.0,10458300238.0,수익(매출액),영업이익(손실),제 59 기,제 58 기
00173795,신흥,004080,2024,연결재무제표,101755599986.0,112442780476.0,6277866223.0,11356003801.0,수익(매출액),영업이익(손실),제 60 기,제 59 기
00173795,신흥,004080,2025,연결재무제표,102606917707.0,101755599986.0,7091121461.0,6277866223.0,수익(매출액),영업이익(손실),제 61 기,제 60 기
00807379,신흥에스이씨,243840,2023,연결재무제표,539851981578.0,477824689682.0,43651743021.0,31015020437.0,수익(매출액),영업이익(손실),제 15 기,제 14 기
00807379,신흥에스이씨,243840,2024,연결재무제표,432831192104.0,539851981578.0,13173121143.0,43651743021.0,수익(매출액),영업이익(손실),제 16 기,제 15 기
00807379,신흥에스이씨,243840,2025,연결재무제표,408233544783.0,432831192104.0,5927334473.0,13173121143.0,매출액,영업이익(손실),제 17 기,제 16 기
00982023,실리콘투,257720,2023,연결재무제표,342860997946.0,165272164547.0,47809343470.0,14239439136.0,매출액,영업이익,제 22 기,제 21 기
00982023,실리콘투,257720,2024,연결재무제표,691522368911.0,342860997946.0,137575012281.0,47809343470.0,매출액,영업이익,제 23 기,제 22 기
00982023,실리콘투,257720,2025,연결재무제표,1116287364104.0,691522368911.0,205361951857.0,137575012281.0,매출액,영업이익,제 24 기,제 23 기
01095722,심텍,222800,2023,연결재무제표,1041895724977.0,1697452348000.0,-88124119458.0,352354248115.0,매출액,영업이익,제 9 기,제 8 기
01095722,심텍,222800,2024,연결재무제표,1231421381070.0,1041895724977.0,-46969220820.0,-88124119458.0,수익(매출액),영업이익,제 10 기,제 9 기
01095722,심텍,222800,2025,연결재무제표,1410559919451.0,1231421381070.0,11868602919.0,-46969220820.0,수익(매출액),영업이익,제 11 기,제 10 기
00152127,심텍홀딩스,036710,2023,연결재무제표,1092958281242.0,1710417170744.0,-206310593777.0,299874298926.0,매출액,영업이익,제 37 기,제 36 기
00152127,심텍홀딩스,036710,2024,연결재무제표,1302111613999.0,1092958281242.0,-131512573158.0,-206310593777.0,매출액,영업이익,제 38 기,제 37 기
00152127,심텍홀딩스,036710,2025,연결재무제표,1528084012715.0,1302111613999.0,-34264413583.0,-131512573158.0,매출액,영업이익,제 39 기,제 38 기
01590980,심플랫폼,444530,2024,별도재무제표,7227053902.0,4389632354.0,-142923926.0,-1540097008.0,영업수익,영업이익(손실),제 14 기,제 13 기
01590980,심플랫폼,444530,2025,별도재무제표,10404472896.0,7227053902.0,-2664703884.0,-142923926.0,영업수익,영업이익(손실),제 15 기,제 14 기
00874168,싸이닉솔루션,234030,2025,연결재무제표,154563595625.0,167426001716.0,2512181957.0,5269821651.0,수익(매출액),영업이익(손실),제 21 기,제 20 기
00659161,싸이맥스,160980,2023,연결재무제표,156626583125.0,195055846091.0,7112986673.0,21161006038.0,수익(매출액),영업이익(손실),제 19 기,제 18 기
